标准时间,经度(Longitude),纬度(Latitude),高度(Altitude_m),SO2(ug/m3),SO2标识,NO2(ug/m3),NO2标识,NO(ug/m3),NO标识,NOx(ug/m3),NOx标识,CO(mg/m3),CO标识,O3(ug/m3),O3标识,工况PM2.5(ug/m3),工况PM2.5标识,工况PM10(ug/m3),工况PM10标识,大气温度(℃),大气温度标识,大气湿度(%),大气湿度标识,风向(°),风向标识,风速(m/s),风速标识,大气压(hPa),大气压标识,Thermal_OC(ug/m^3),Thermal_OC标识,Thermal_EC(ug/m^3),Thermal_EC标识,OptOC(ugC/m^3),OptOC标识,OptEC(ugC/m^3),OptEC标识,TC(ugC/m^3),TC标识,BC_370nm(ng/m3),BC_370nm标识,BC_430nm(ng/m3),BC_430nm标识,蓝色_470nm(ng/m3),蓝色_470nm标识,BC_520nm(ng/m3),BC_520nm标识,黄色_565nm(ng/m3),黄色_565nm标识,黄色_590nm(ng/m3),黄色_590nm标识,红色_660nm(ng/m3),红色_660nm标识,BC_760nm(ng/m3),BC_760nm标识,黑炭_880nm(ng/m3),黑炭_880nm标识,红外_950nm(ng/m3),红外_950nm标识
2026-05-03 08:15:59.300,120.04508121315513,30.413251926368957,73.52571115063832,1.8,,36.3,,0.9,,37.7,,0.776,,75.6,,65.4,,96.4,,23.3,,84.0,,314.0,,0.1,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:15:59.400,120.04508024338347,30.413251753584422,73.46333754915565,1.0,,37.6,,0.6,,38.5,,0.777,,72.6,,65.4,,96.4,,23.23,,85.0,,360.0,,0.0,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:15:59.500,120.04507897635152,30.413251010560476,73.37078151585297,2.3,,40.8,,0.3,,41.3,,0.791,,67.0,,65.4,,96.4,,23.25,,85.0,,337.0,,0.0,,1007.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:15:59.600,120.04508106520464,30.413248339694285,73.36526616893083,1.3,,40.0,,-0.1,,39.9,,0.77,,70.2,,65.4,,96.4,,23.5,,84.0,,1.0,,0.2,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:15:59.700,120.0450798072648,30.413246473840964,73.35587422985007,1.7,,43.3,,0.2,,43.6,,0.787,,63.2,,71.0,,102.8,,23.35,,84.0,,358.0,,0.0,,1007.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:15:59.800,120.04508075096838,30.413247592396896,73.32025589663385,1.6,,44.5,,0.7,,45.5,,0.788,,61.8,,71.0,,102.8,,23.34,,85.0,,320.0,,0.1,,1007.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:15:59.900,120.04508344738599,30.413247920257444,73.22186109081163,1.3,,42.6,,1.0,,44.1,,0.783,,60.7,,71.0,,102.8,,23.04,,85.0,,191.0,,0.5,,1007.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:00.000,120.04508388473438,30.413249026184143,73.08183672829591,0.9,,39.6,,1.2,,41.4,,0.763,,75.3,,71.0,,102.8,,23.16,,84.0,,332.0,,0.0,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:00.100,120.04508301445738,30.413248368188178,72.85577305230682,1.2,,39.9,,1.8,,42.6,,0.765,,58.2,,71.0,,102.8,,23.3,,85.0,,356.0,,0.0,,1007.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:00.200,120.04508318814621,30.413245918234427,72.76395608539072,2.0,,40.4,,1.3,,42.4,,0.763,,53.4,,71.0,,102.8,,23.3,,85.0,,0.0,,0.0,,1006.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:00.300,120.04508432314043,30.413245069820334,72.77265324316058,2.0,,41.5,,1.1,,43.2,,0.76,,41.3,,71.0,,102.8,,23.29,,85.0,,344.0,,0.0,,1007.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:00.400,120.04508239693452,30.413246117188336,72.7157968247617,1.2,,43.6,,0.8,,44.7,,0.767,,56.8,,71.0,,102.8,,23.1,,85.0,,318.0,,0.0,,1007.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:00.500,120.04508013725192,30.413248891558208,72.61004687032185,1.6,,42.0,,1.3,,43.9,,0.768,,47.0,,67.6,,105.8,,23.18,,86.0,,307.0,,0.1,,1007.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:00.600,120.0450789856391,30.41324698730212,72.49227416862823,1.7,,39.6,,1.0,,41.1,,0.76,,56.7,,67.6,,105.8,,23.0,,86.0,,299.0,,0.3,,1007.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:00.700,120.04507882555042,30.413246799061703,72.36746940156996,0.5,,35.5,,0.6,,36.5,,0.767,,68.2,,67.6,,105.8,,22.87,,87.0,,328.0,,1.0,,1007.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:00.800,120.04507967091446,30.41324605433509,72.13703722297547,1.1,,32.2,,0.7,,33.4,,0.768,,69.1,,67.6,,105.8,,22.76,,87.0,,311.0,,0.4,,1007.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:00.900,120.04507948846063,30.413243060619813,72.04930547874879,1.0,,32.6,,0.7,,33.6,,0.771,,56.2,,67.6,,105.8,,22.7,,88.0,,321.0,,0.2,,1007.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:01.000,120.04507821582021,30.413242943409024,72.02029158806975,1.5,,37.3,,0.6,,38.2,,0.765,,51.4,,67.6,,105.8,,22.61,,89.0,,315.0,,0.2,,1007.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:01.100,120.0450769867652,30.413243847290964,71.87877866300634,1.0,,37.4,,0.5,,38.3,,0.788,,55.1,,77.5,,94.5,,22.6,,88.0,,346.0,,0.4,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:01.200,120.0450793210481,30.413243131269333,71.7095786960137,0.8,,39.9,,0.8,,41.0,,0.787,,50.1,,77.5,,94.5,,22.6,,88.0,,325.0,,0.2,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:01.300,120.0450802542341,30.413242335958543,71.53842137415518,0.8,,38.3,,0.6,,39.3,,0.785,,64.2,,77.5,,94.5,,22.29,,89.0,,289.0,,0.3,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:01.400,120.04507965574184,30.413241986190084,71.5035172813947,1.1,,31.8,,-0.8,,30.6,,0.778,,67.0,,77.5,,94.5,,22.2,,89.0,,332.0,,0.2,,1006.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:01.500,120.04507714195418,30.413241714452802,71.42144467050338,1.8,,29.8,,-0.3,,29.3,,0.763,,62.0,,77.5,,94.5,,22.3,,89.0,,336.0,,0.3,,1006.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:01.600,120.04507743475762,30.413242906058766,71.29339374476169,0.7,,29.8,,0.0,,29.9,,0.769,,56.7,,77.5,,94.5,,22.18,,89.0,,295.0,,0.8,,1006.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:01.700,120.04507723296129,30.413243283602675,71.17462438084647,2.0,,32.0,,0.6,,32.9,,0.766,,52.6,,77.5,,94.5,,22.03,,90.0,,297.0,,1.2,,1006.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:01.800,120.04507676339045,30.41324357591077,71.0066572633989,0.9,,42.3,,0.7,,43.4,,0.77,,33.2,,66.8,,84.2,,22.08,,90.0,,293.0,,0.9,,1006.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:01.900,120.04507600641419,30.413242683184247,70.96394481769508,1.6,,40.9,,1.1,,42.6,,0.717,,39.7,,66.8,,84.2,,21.81,,91.0,,304.0,,1.6,,1006.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:02.000,120.0450718142908,30.413242841393117,70.83629250945305,1.4,,36.2,,0.8,,37.4,,0.721,,47.5,,66.8,,84.2,,21.73,,91.0,,308.0,,1.0,,1006.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:02.100,120.04506965491045,30.413242903567532,70.73509064191406,1.0,,34.7,,0.6,,35.6,,0.739,,49.2,,66.8,,84.2,,21.7,,91.0,,300.0,,1.1,,1006.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:02.200,120.04507049058873,30.413239602183953,70.68880881591872,0.9,,31.0,,0.3,,31.6,,0.759,,49.4,,66.8,,84.2,,21.8,,91.0,,252.0,,1.0,,1006.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:02.300,120.04506958088979,30.41324009584128,70.60163386842984,1.1,,34.2,,0.2,,34.5,,0.767,,44.9,,66.8,,84.2,,21.72,,91.0,,264.0,,1.4,,1006.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:02.400,120.04506849164102,30.413240561575446,70.44192962398098,0.6,,28.0,,0.5,,28.8,,0.742,,62.0,,66.1,,78.6,,21.58,,92.0,,267.0,,2.0,,1006.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:02.500,120.04506583187471,30.413241605534513,70.25637628204903,1.0,,19.9,,0.7,,21.0,,0.715,,64.5,,66.1,,78.6,,21.46,,92.0,,262.0,,2.1,,1006.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:02.600,120.04506477899461,30.413240866484063,70.1359158298792,1.0,,18.7,,0.3,,19.2,,0.685,,68.4,,66.1,,78.6,,21.34,,92.0,,244.0,,2.3,,1006.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:02.700,120.04506478008102,30.413241210128593,69.91244780587235,1.9,,17.2,,1.0,,18.7,,0.608,,79.8,,66.1,,78.6,,21.2,,93.0,,266.0,,2.2,,1006.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:02.800,120.0450638820656,30.413240801209863,69.89272753247094,1.0,,13.2,,1.2,,15.0,,0.586,,89.1,,66.1,,78.6,,21.1,,93.0,,315.0,,0.7,,1006.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:02.900,120.04506381582968,30.413241759281785,69.75448304463569,0.9,,12.7,,1.3,,14.6,,0.615,,88.1,,66.1,,78.6,,21.07,,93.0,,203.0,,0.5,,1006.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:03.000,120.04506326589856,30.41324120601091,69.60229174023544,1.2,,12.9,,1.1,,14.6,,0.611,,91.0,,66.1,,78.6,,21.0,,93.0,,7.0,,0.0,,1006.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:03.100,120.0450641521711,30.413242497225053,69.48271785255446,1.0,,12.9,,0.7,,14.0,,0.051,PZ,86.5,,48.2,,50.4,,21.02,,94.0,,188.0,,0.6,,1005.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:03.200,120.04506581076994,30.41324113246365,69.31346431103263,1.1,,13.9,,0.5,,14.7,,0.115,,89.7,,48.2,,50.4,,20.95,,94.0,,220.0,,0.2,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:03.300,120.04506495462422,30.41324122358245,69.14709916242536,1.1,,13.1,,0.8,,14.3,,0.506,,90.5,,48.2,,50.4,,20.96,,94.0,,246.0,,0.3,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:03.400,120.04506601794739,30.413239901886186,69.00560118383385,1.5,,13.5,,0.5,,14.2,,0.495,,89.9,,48.2,,50.4,,21.0,,94.0,,212.0,,0.4,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:03.500,120.04506702836235,30.41323729372472,68.99508466358722,0.9,,13.6,,1.0,,15.1,,0.499,,84.7,,48.2,,50.4,,21.0,,94.0,,248.0,,0.2,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:03.600,120.0450667643662,30.413234733792294,68.85997868897,0.4,,12.8,,1.1,,14.5,,0.547,,84.8,,48.2,,50.4,,21.0,,94.0,,220.0,,0.2,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:03.700,120.04506692114929,30.4132343843589,68.77723439135306,1.1,,13.0,,1.3,,14.9,,0.607,,87.6,,48.2,,50.4,,21.0,,94.0,,234.0,,0.3,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:03.800,120.04506802232369,30.413234469041303,68.6600203956776,0.9,,13.6,,0.5,,14.3,,0.636,,88.1,,48.3,,57.1,,21.0,,94.0,,250.0,,0.3,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:03.900,120.04506800484225,30.41323623535516,68.42060814193155,0.0,,13.4,,0.4,,14.0,,0.647,,90.8,,48.3,,57.1,,21.0,,94.0,,264.0,,0.9,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:04.000,120.045068312513,30.413236060788208,68.32608548143406,0.9,,14.7,,0.4,,15.4,,0.604,,89.2,,48.3,,57.1,,21.01,,94.0,,268.0,,0.4,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:04.100,120.04506732800559,30.41323383377326,68.19002107558984,1.0,,15.5,,0.2,,15.8,,0.574,,85.3,,48.3,,57.1,,21.04,,94.0,,265.0,,0.2,,1004.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:04.200,120.04506782952565,30.41323528346802,67.9637449297991,1.6,,16.9,,0.6,,17.9,,0.571,,79.0,,48.3,,57.1,,21.13,,94.0,,286.0,,0.2,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:04.300,120.04506948554624,30.413237733453823,67.79404742858715,1.1,,16.9,,1.4,,19.1,,0.527,,79.5,,48.3,,57.1,,21.1,,94.0,,303.0,,0.1,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:04.400,120.04506792293729,30.41323703383875,67.64932719864362,1.6,,16.3,,1.0,,17.8,,0.535,,78.0,,48.3,,57.1,,21.1,,94.0,,323.0,,0.1,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:04.500,120.04506880771041,30.413236127608354,67.60235303902643,1.6,,14.9,,0.7,,15.9,,0.539,,80.0,,48.1,,50.8,,21.06,,94.0,,259.0,,0.1,,1004.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:04.600,120.04506748483978,30.41323392012359,67.52735830933422,1.2,,13.2,,0.9,,14.5,,0.537,,75.0,,48.1,,50.8,,21.1,,94.0,,186.0,,0.8,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:04.700,120.04506463712673,30.413233459948227,67.57996362331625,1.2,,14.6,,0.3,,15.0,,0.553,,69.9,,48.1,,50.8,,21.1,,94.0,,202.0,,0.4,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:04.800,120.04506477415407,30.413231961283355,67.43224399401878,1.0,,15.3,,0.4,,15.8,,0.559,,62.4,,48.1,,50.8,,21.1,,94.0,,189.0,,0.7,,1004.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:04.900,120.0450648637595,30.41323192178549,67.33059259469816,0.9,,16.5,,0.7,,17.7,,0.573,,53.0,,48.1,,50.8,,21.2,,95.0,,195.0,,0.8,,1004.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:05.000,120.04506365484046,30.413233620430724,67.20317811975089,1.2,,16.3,,0.5,,17.0,,0.554,,46.6,,48.1,,50.8,,21.3,,95.0,,197.0,,0.6,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:05.100,120.04506477625046,30.413232690979488,67.14230421116561,0.2,,16.1,,1.0,,17.6,,0.538,,48.6,,48.1,,50.8,,21.4,,95.0,,186.0,,1.2,,1004.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:05.200,120.04506460500663,30.41323279389357,66.94180618695353,0.5,,14.1,,1.2,,15.9,,0.53,,56.1,,50.0,,48.5,,21.4,,95.0,,196.0,,0.9,,1004.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:05.300,120.04506346254527,30.413233366693476,66.77307735457,0.2,,13.9,,1.2,,15.8,,0.538,,57.1,,50.0,,48.5,,21.4,,94.0,,203.0,,0.5,,1004.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:05.400,120.04506251225322,30.413232429961305,66.67748095233075,0.9,,15.9,,1.1,,17.6,,0.541,,55.6,,50.0,,48.5,,21.5,,94.0,,302.0,,0.1,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:05.500,120.04506186173705,30.413232093715898,66.53955803139267,1.1,,17.1,,1.0,,18.6,,0.54,,54.8,,50.0,,48.5,,21.5,,94.0,,219.0,,0.2,,1003.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:05.600,120.04505951738535,30.413230222913093,66.42293756065477,1.3,,17.4,,0.7,,18.5,,0.551,,53.1,,50.0,,48.5,,21.58,,94.0,,245.0,,0.1,,1003.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:05.700,120.04505873177067,30.4132312278684,66.34723403954949,0.8,,18.0,,0.2,,18.2,,0.559,,53.4,,50.0,,48.5,,21.57,,94.0,,216.0,,0.3,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:05.800,120.04505986837111,30.41323310329342,66.20621978839745,0.7,,21.9,,0.7,,23.0,,0.585,,52.4,,42.2,,48.3,,21.6,,94.0,,229.0,,0.3,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:05.900,120.045060915933,30.413232250356785,66.22670209499917,1.4,,20.7,,1.5,,23.0,,0.601,,58.7,,42.2,,48.3,,21.6,,94.0,,216.0,,0.5,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:06.000,120.04506372567498,30.413232078453287,66.11771992674774,1.2,,18.0,,1.3,,19.9,,0.599,,60.9,,42.2,,48.3,,21.57,,94.0,,220.0,,0.4,,1004.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:06.100,120.04506571635932,30.413231729372384,65.94399118671035,0.2,,12.9,,1.1,,14.5,,0.423,,65.5,,33.5,,36.4,,22.56,,91.0,,292.0,,0.4,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:06.200,120.04506707115225,30.41323164015205,65.8246386009824,0.4,,13.9,,1.2,,15.8,,0.419,,67.2,,33.5,,36.4,,22.74,,91.0,,236.0,,0.5,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:06.300,120.04506617871998,30.413229513601976,65.70996100519979,1.0,,14.9,,1.0,,16.4,,0.407,,67.0,,27.1,,32.9,,23.12,,90.0,,191.0,,0.4,,1004.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:06.400,120.04506758134741,30.4132290858187,65.67254681421042,1.1,,14.8,,1.3,,16.8,,0.391,,66.0,,27.1,,32.9,,23.31,,89.0,,198.0,,0.4,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:06.500,120.0450668676645,30.413227719777375,65.54141767852164,1.0,,16.2,,2.6,,20.2,,0.397,,63.3,,27.1,,32.9,,23.6,,89.0,,184.0,,0.9,,1004.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:06.600,120.04506697609278,30.413228430706617,65.36694398361215,0.8,,15.2,,2.7,,19.2,,0.378,,66.1,,27.1,,32.9,,23.62,,88.0,,210.0,,0.6,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:06.700,120.04506899935632,30.41323050535049,65.24045265647413,1.3,,12.4,,2.2,,15.7,,0.358,,69.7,,27.1,,32.9,,23.8,,87.0,,223.0,,0.6,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:06.800,120.04507087008574,30.41322914819627,65.18591098125482,1.1,,12.1,,1.3,,14.2,,0.358,,68.6,,27.1,,32.9,,24.06,,86.0,,220.0,,0.3,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:06.900,120.04507247752227,30.41322997630525,65.06387601674471,1.0,,13.5,,1.3,,15.5,,0.351,,68.1,,27.1,,32.9,,24.1,,86.0,,216.0,,0.5,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:07.000,120.04506881609755,30.41322909780683,64.90475301822413,0.8,,10.6,,1.1,,12.3,,0.33,,73.9,,24.5,,34.2,,24.14,,85.0,,212.0,,0.5,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:07.100,120.04506776156457,30.413229091093765,64.76025006392791,1.0,,9.7,,1.1,,11.4,,0.331,,70.4,,24.5,,34.2,,24.21,,85.0,,253.0,,0.6,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:07.200,120.0450669128378,30.41322774608965,64.59853705137786,0.7,,9.0,,0.9,,10.4,,0.317,,72.3,,24.5,,34.2,,24.46,,84.0,,274.0,,0.2,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:07.300,120.0450686315913,30.413226856789148,64.45106602525625,1.1,,10.8,,1.0,,12.3,,0.318,,72.7,,24.5,,34.2,,24.59,,84.0,,292.0,,0.8,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:07.400,120.04506827429898,30.413227107519436,64.36658305331052,0.6,,12.5,,0.2,,12.8,,0.321,,72.6,,24.5,,34.2,,24.27,,85.0,,310.0,,0.2,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:07.500,120.04506451051236,30.41322813765662,64.34565808430978,0.5,,11.7,,0.1,,11.8,,0.327,,71.4,,24.5,,34.2,,24.5,,85.0,,283.0,,0.2,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:07.600,120.04506337785854,30.413226905856686,64.20698468013593,0.6,,11.1,,1.2,,13.0,,0.321,,72.0,,24.5,,34.2,,24.43,,85.0,,266.0,,0.2,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:07.700,120.0450626360755,30.41322703704835,63.97524980128588,0.9,,13.5,,1.9,,16.5,,0.344,,71.5,,18.7,,26.8,,24.5,,85.0,,285.0,,0.7,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:07.800,120.04506142067765,30.4132286665027,63.80948533939933,1.3,,14.2,,0.8,,15.4,,0.353,,77.2,,18.7,,26.8,,24.21,,86.0,,290.0,,0.8,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:07.900,120.04506331973957,30.41322895450021,63.5895587074952,0.9,,12.9,,0.8,,14.2,,0.358,,82.6,,18.7,,26.8,,23.68,,88.0,,279.0,,1.1,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:08.000,120.04506442078642,30.41322870877122,63.45680417508775,0.6,,13.3,,0.3,,13.8,,0.373,,83.6,,18.7,,26.8,,23.46,,89.0,,273.0,,0.9,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:16:08.100,120.04506501066275,30.413229139803587,63.39914523414719,1.2,,16.5,,0.4,,17.1,,0.385,,81.9,,18.7,,26.8,,23.22,,91.0,,285.0,,0.7,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
