采集时间,经度(Longitude),纬度(Latitude),高度(Altitude_m),SO2(ug/m3),SO2标识,NO2(ug/m3),NO2标识,NO(ug/m3),NO标识,NOx(ug/m3),NOx标识,CO(mg/m3),CO标识,O3(ug/m3),O3标识,工况PM2.5(ug/m3),工况PM2.5标识,工况PM10(ug/m3),工况PM10标识,大气温度(℃),大气温度标识,大气湿度(%),大气湿度标识,风向(°),风向标识,风速(m/s),风速标识,大气压(hPa),大气压标识,Thermal_OC(ug/m^3),Thermal_OC标识,Thermal_EC(ug/m^3),Thermal_EC标识,OptOC(ugC/m^3),OptOC标识,OptEC(ugC/m^3),OptEC标识,TC(ugC/m^3),TC标识,BC_370nm(ng/m3),BC_370nm标识,BC_430nm(ng/m3),BC_430nm标识,蓝色_470nm(ng/m3),蓝色_470nm标识,BC_520nm(ng/m3),BC_520nm标识,黄色_565nm(ng/m3),黄色_565nm标识,黄色_590nm(ng/m3),黄色_590nm标识,红色_660nm(ng/m3),红色_660nm标识,BC_760nm(ng/m3),BC_760nm标识,黑炭_880nm(ng/m3),黑炭_880nm标识,红外_950nm(ng/m3),红外_950nm标识,标准时间
2025-05-16 01:25:00,119.9917481744673,30.277736668011002,148.86794759882935,1.3,,13.0,,0.7,,14.0,,0.498,,92.0,,48.2,,50.4,,21.0,,94.0,,237.0,,0.2,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 01:25:00
2025-05-16 01:30:00,119.99173619818215,30.27777245900675,147.9229618708973,1.5,,13.5,,0.5,,14.2,,0.495,,89.9,,48.2,,50.4,,21.0,,94.0,,212.0,,0.4,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 01:30:00
2025-05-16 01:35:00,119.99172395208036,30.277808167943597,147.0607810986992,0.9,,13.6,,1.0,,15.1,,0.499,,84.7,,48.2,,50.4,,21.0,,94.0,,248.0,,0.2,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 01:35:00
2025-05-16 01:40:00,119.99171143671991,30.277843792787262,146.31577770885443,0.9,,13.2,,1.3,,15.2,,0.507,,83.8,,48.2,,50.4,,21.0,,94.0,,221.0,,0.3,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 01:40:00
2025-05-16 01:45:00,119.99169865267412,30.277879331507236,145.71765263552223,0.4,,12.8,,1.1,,14.5,,0.547,,84.8,,48.2,,50.4,,21.0,,94.0,,220.0,,0.2,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 01:45:00
2025-05-16 01:50:00,119.99168560053161,30.277914782076873,145.2902512378829,1.4,,12.5,,1.0,,14.1,,0.585,,87.1,,48.2,,50.4,,21.0,,94.0,,290.0,,0.1,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 01:50:00
2025-05-16 01:55:00,119.9916722808963,30.277950142473532,145.05061266091766,1.1,,13.0,,1.3,,14.9,,0.607,,87.6,,48.2,,50.4,,21.0,,94.0,,234.0,,0.3,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 01:55:00
2025-05-16 02:00:00,119.99165869438738,30.277985410678667,145.0082905384666,0.9,,13.6,,1.1,,15.2,,0.61,,88.8,,48.2,,50.4,,21.0,,94.0,,192.0,,0.6,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 02:00:00
2025-05-16 02:05:00,119.99164484163927,30.27802058467796,145.1649721199969,0.9,,13.6,,0.5,,14.3,,0.636,,88.1,,48.3,,57.1,,21.0,,94.0,,250.0,,0.3,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 02:05:00
2025-05-16 02:10:00,119.99163072330157,30.278055662461423,145.51441100528993,0.0,,13.4,,0.4,,14.0,,0.647,,90.8,,48.3,,57.1,,21.0,,94.0,,264.0,,0.9,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 02:10:00
2025-05-16 02:15:00,119.99161634003909,30.278090642023525,146.0426761687077,0.5,,13.8,,0.5,,14.7,,0.637,,91.5,,48.3,,57.1,,21.0,,94.0,,271.0,,0.6,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 02:15:00
2025-05-16 02:20:00,119.99160169253177,30.278125521363293,146.72870734522118,0.9,,14.7,,0.4,,15.4,,0.604,,89.2,,48.3,,57.1,,21.01,,94.0,,268.0,,0.4,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 02:20:00
2025-05-16 02:25:00,119.99158678147465,30.278160298484448,147.5451546367202,1.2,,15.2,,0.2,,15.5,,0.577,,88.1,,48.3,,57.1,,21.0,,94.0,,230.0,,0.4,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 02:25:00
2025-05-16 02:30:00,119.99157160757788,30.278194971395486,148.45946886614072,1.0,,15.5,,0.2,,15.8,,0.574,,85.3,,48.3,,57.1,,21.04,,94.0,,265.0,,0.2,,1004.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 02:30:00
2025-05-16 02:35:00,119.99155617156664,30.278229538109827,149.43519921044057,1.2,,16.0,,0.3,,16.5,,0.58,,80.9,,48.3,,57.1,,21.08,,94.0,,348.0,,0.0,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 02:35:00
2025-05-16 02:40:00,119.99154047418115,30.278263996645908,150.43344637988872,1.6,,16.9,,0.6,,17.9,,0.571,,79.0,,48.3,,57.1,,21.13,,94.0,,286.0,,0.2,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 02:40:00
2025-05-16 02:45:00,119.99152451617655,30.27829834502729,151.41441340998932,1.5,,17.3,,1.1,,19.1,,0.542,,80.0,,48.3,,57.1,,21.1,,94.0,,223.0,,0.2,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 02:45:00
2025-05-16 02:50:00,119.99150829832301,30.278332581282807,152.3389922408738,1.1,,16.9,,1.4,,19.1,,0.527,,79.5,,48.3,,57.1,,21.1,,94.0,,303.0,,0.1,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 02:50:00
2025-05-16 02:55:00,119.99149182140555,30.27836670344663,153.17032283223145,1.6,,16.3,,1.0,,17.8,,0.535,,78.0,,48.3,,57.1,,21.1,,94.0,,323.0,,0.1,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 02:55:00
2025-05-16 03:00:00,119.99147508622407,30.278400709558415,153.87526265679986,1.5,,15.9,,0.6,,16.8,,0.543,,77.8,,48.1,,50.8,,21.1,,94.0,,328.0,,0.1,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 03:00:00
2025-05-16 03:05:00,119.99145809359332,30.27843459766341,154.4257079883405,1.6,,14.9,,0.7,,15.9,,0.539,,80.0,,48.1,,50.8,,21.06,,94.0,,259.0,,0.1,,1004.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 03:05:00
2025-05-16 03:10:00,119.99144084434286,30.27846836581255,154.79971430851492,1.0,,13.7,,0.8,,15.0,,0.544,,80.2,,48.1,,50.8,,21.06,,94.0,,258.0,,0.2,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 03:10:00
2025-05-16 03:15:00,119.99142333931695,30.278502012062592,154.9823711655834,1.2,,13.2,,0.9,,14.5,,0.537,,75.0,,48.1,,50.8,,21.1,,94.0,,186.0,,0.8,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 03:15:00
2025-05-16 03:20:00,119.99140557937461,30.27853553447621,154.96639660706143,1.5,,14.0,,0.6,,14.9,,0.538,,73.6,,48.1,,50.8,,21.08,,94.0,,194.0,,0.5,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 03:20:00
2025-05-16 03:25:00,119.99138756538953,30.278568931122113,154.75242748818675,1.2,,14.6,,0.3,,15.0,,0.553,,69.9,,48.1,,50.8,,21.1,,94.0,,202.0,,0.4,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 03:25:00
2025-05-16 03:30:00,119.99136929825002,30.278602200075156,154.3489940825101,1.0,,15.3,,0.4,,15.8,,0.559,,62.4,,48.1,,50.8,,21.1,,94.0,,189.0,,0.7,,1004.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 03:30:00
2025-05-16 03:35:00,119.99135077885897,30.27863533941645,153.7721800068085,1.2,,16.4,,0.7,,17.5,,0.568,,56.4,,48.1,,50.8,,21.2,,95.0,,193.0,,0.8,,1004.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 03:35:00
2025-05-16 03:40:00,119.99133200813385,30.27866834723347,153.04498101803748,0.9,,16.5,,0.7,,17.7,,0.573,,53.0,,48.1,,50.8,,21.2,,95.0,,195.0,,0.8,,1004.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 03:40:00
2025-05-16 03:45:00,119.9913129870066,30.278701221620175,152.19638824507052,1.0,,15.9,,0.6,,16.8,,0.566,,50.4,,48.1,,50.8,,21.29,,95.0,,196.0,,0.6,,1004.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 03:45:00
2025-05-16 03:50:00,119.9912937164236,30.278733960677105,151.260232403877,1.2,,16.3,,0.5,,17.0,,0.554,,46.6,,48.1,,50.8,,21.3,,95.0,,197.0,,0.6,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 03:50:00
2025-05-16 03:55:00,119.99127419734569,30.2787665625115,150.2738350736337,0.5,,16.7,,0.7,,17.7,,0.546,,47.1,,48.1,,50.8,,21.4,,95.0,,191.0,,1.0,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 03:55:00
2025-05-16 04:00:00,119.991254430748,30.278799025237397,149.27652080314172,0.2,,16.1,,1.0,,17.6,,0.538,,48.6,,48.1,,50.8,,21.4,,95.0,,186.0,,1.2,,1004.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 04:00:00
2025-05-16 04:05:00,119.99123441762003,30.278831346975764,148.30804936515733,0.9,,15.2,,1.1,,16.9,,0.535,,50.6,,50.0,,48.5,,21.4,,95.0,,194.0,,1.0,,1004.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 04:05:00
2025-05-16 04:10:00,119.99121415896555,30.278863525854575,147.40703065972514,0.5,,14.1,,1.2,,15.9,,0.53,,56.1,,50.0,,48.5,,21.4,,95.0,,196.0,,0.9,,1004.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 04:10:00
2025-05-16 04:15:00,119.99119365580246,30.27889556000895,146.60938545930225,0.2,,13.9,,1.2,,15.8,,0.538,,57.1,,50.0,,48.5,,21.4,,94.0,,203.0,,0.5,,1004.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 04:15:00
2025-05-16 04:20:00,119.99117290916293,30.27892744758124,145.94691336091364,0.8,,14.8,,1.2,,16.6,,0.538,,57.2,,50.0,,48.5,,21.43,,94.0,,222.0,,0.3,,1004.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 04:20:00
2025-05-16 04:25:00,119.99115192009317,30.27895918672114,145.4460250365712,0.9,,15.9,,1.1,,17.6,,0.541,,55.6,,50.0,,48.5,,21.5,,94.0,,302.0,,0.1,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 04:25:00
2025-05-16 04:30:00,119.99113068965347,30.278990775585807,145.12668932312138,1.0,,16.5,,1.1,,18.2,,0.538,,55.4,,50.0,,48.5,,21.5,,94.0,,262.0,,0.1,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 04:30:00
2025-05-16 04:35:00,119.99110921891814,30.279022212339957,145.0016371277377,1.1,,17.1,,1.0,,18.6,,0.54,,54.8,,50.0,,48.5,,21.5,,94.0,,219.0,,0.2,,1003.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 04:35:00
2025-05-16 04:40:00,119.99108750897541,30.279053495155974,145.07585388682492,1.0,,17.3,,1.0,,18.8,,0.535,,54.0,,50.0,,48.5,,21.5,,94.0,,219.0,,0.3,,1003.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 04:40:00
2025-05-16 04:45:00,119.99106556092745,30.279084622214015,145.34638081240288,1.3,,17.4,,0.7,,18.5,,0.551,,53.1,,50.0,,48.5,,21.58,,94.0,,245.0,,0.1,,1003.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 04:45:00
2025-05-16 04:50:00,119.99104337589024,30.279115591702112,145.80243284964556,0.8,,18.0,,0.2,,18.2,,0.559,,53.4,,50.0,,48.5,,21.57,,94.0,,216.0,,0.3,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 04:50:00
2025-05-16 04:55:00,119.99102095499356,30.279146401816284,146.42582864298402,0.4,,20.5,,0.2,,20.8,,0.572,,52.2,,50.0,,48.5,,21.57,,94.0,,220.0,,0.3,,1003.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 04:55:00
2025-05-16 05:00:00,119.99099829938092,30.279177050760644,147.19171536937682,0.7,,21.9,,0.7,,23.0,,0.585,,52.4,,42.2,,48.3,,21.6,,94.0,,229.0,,0.3,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 05:00:00
2025-05-16 05:05:00,119.99097541020949,30.279207536747496,148.06955954193748,0.9,,22.1,,1.1,,23.8,,0.589,,53.6,,42.2,,48.3,,21.6,,94.0,,217.0,,0.4,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 05:05:00
2025-05-16 05:10:00,119.99095228865006,30.279237857997433,149.02436428370447,1.4,,20.7,,1.5,,23.0,,0.601,,58.7,,42.2,,48.3,,21.6,,94.0,,216.0,,0.5,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 05:10:00
2025-05-16 05:15:00,119.990928935887,30.279268012739468,150.01806454268308,1.5,,19.0,,1.7,,21.5,,0.598,,61.4,,42.2,,48.3,,21.57,,94.0,,224.0,,0.4,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 05:15:00
2025-05-16 05:20:00,119.99090535311811,30.2792979992111,151.01104462535142,1.2,,18.0,,1.3,,19.9,,0.599,,60.9,,42.2,,48.3,,21.57,,94.0,,220.0,,0.4,,1004.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 05:20:00
2025-05-16 08:40:00,119.99088154155469,30.279327815658448,151.9637175493428,1.3,,13.0,,0.6,,13.9,,0.423,,70.9,,33.5,,36.4,,22.4,,91.0,,249.0,,0.8,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 08:40:00
2025-05-16 08:45:00,119.99085750242135,30.279357460336332,152.83810325151043,0.2,,12.9,,1.1,,14.5,,0.423,,65.5,,33.5,,36.4,,22.56,,91.0,,292.0,,0.4,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 08:45:00
2025-05-16 08:50:00,119.99083323695606,30.279386931508395,153.59934273319354,0.4,,13.9,,1.2,,15.8,,0.419,,67.2,,33.5,,36.4,,22.74,,91.0,,236.0,,0.5,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 08:50:00
2025-05-16 08:55:00,119.99080874641002,30.27941622744718,154.21708777848667,0.8,,15.0,,0.9,,16.5,,0.405,,68.2,,33.5,,36.4,,22.87,,90.0,,231.0,,0.3,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 08:55:00
2025-05-16 09:00:00,119.9907840320476,30.279445346434255,154.6667108418419,1.0,,14.9,,1.0,,16.4,,0.407,,67.0,,27.1,,32.9,,23.12,,90.0,,191.0,,0.4,,1004.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 09:00:00
2025-05-16 09:05:00,119.99075909514626,30.279474286760294,154.93028687059046,1.3,,14.7,,1.0,,16.2,,0.41,,66.7,,27.1,,32.9,,23.2,,89.0,,205.0,,0.4,,1004.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 09:05:00
2025-05-16 09:10:00,119.99073393699658,30.279503046725196,154.99730792022842,1.1,,14.8,,1.3,,16.8,,0.391,,66.0,,27.1,,32.9,,23.31,,89.0,,198.0,,0.4,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 09:10:00
2025-05-16 09:15:00,119.99070855890204,30.279531624638164,154.86510207300395,0.3,,15.3,,2.0,,18.4,,0.395,,62.7,,27.1,,32.9,,23.55,,89.0,,196.0,,0.4,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 09:15:00
2025-05-16 09:20:00,119.99068296217912,30.27956001881782,154.53893995884636,1.0,,16.2,,2.6,,20.2,,0.397,,63.3,,27.1,,32.9,,23.6,,89.0,,184.0,,0.9,,1004.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 09:20:00
2025-05-16 09:25:00,119.99065714815707,30.279588227592296,154.03182463198266,0.8,,15.2,,2.7,,19.2,,0.378,,66.1,,27.1,,32.9,,23.62,,88.0,,210.0,,0.6,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 09:25:00
2025-05-16 09:30:00,119.99063111817799,30.279616249299337,153.3639731802001,0.7,,13.2,,2.4,,16.8,,0.361,,69.4,,27.1,,32.9,,23.78,,87.0,,217.0,,0.7,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 09:30:00
2025-05-16 09:35:00,119.99060487359664,30.279644082286396,152.56201073335464,1.3,,12.4,,2.2,,15.7,,0.358,,69.7,,27.1,,32.9,,23.8,,87.0,,223.0,,0.6,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 09:35:00
2025-05-16 09:40:00,119.99057841578042,30.279671724910727,151.65790900346224,0.9,,12.0,,1.7,,14.7,,0.357,,71.8,,27.1,,32.9,,23.96,,87.0,,251.0,,0.2,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 09:40:00
2025-05-16 09:45:00,119.99055174610935,30.279699175539488,150.68771167343675,1.1,,12.1,,1.3,,14.2,,0.358,,68.6,,27.1,,32.9,,24.06,,86.0,,220.0,,0.3,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 09:45:00
2025-05-16 09:50:00,119.9905248659759,30.279726432549836,149.69009744919046,0.7,,13.1,,1.3,,15.2,,0.353,,67.0,,27.1,,32.9,,24.1,,86.0,,196.0,,0.4,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 09:50:00
2025-05-16 09:55:00,119.99049777678498,30.27975349432902,148.7048380616909,1.0,,13.5,,1.3,,15.5,,0.351,,68.1,,27.1,,32.9,,24.1,,86.0,,216.0,,0.5,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 09:55:00
2025-05-16 10:00:00,119.99047047995383,30.279780359274483,147.77121269355246,1.2,,12.3,,1.1,,14.0,,0.344,,72.5,,24.5,,34.2,,24.11,,85.0,,217.0,,0.6,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 10:00:00
2025-05-16 10:05:00,119.99044297691202,30.27980702579394,146.92644204197646,0.8,,10.6,,1.1,,12.3,,0.33,,73.9,,24.5,,34.2,,24.14,,85.0,,212.0,,0.5,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 10:05:00
2025-05-16 10:10:00,119.99041526910129,30.27983349230549,146.2042044470143,1.0,,9.7,,1.1,,11.4,,0.331,,70.4,,24.5,,34.2,,24.21,,85.0,,253.0,,0.6,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 10:10:00
2025-05-16 10:15:00,119.9903873579755,30.279859757237702,145.63329324242375,1.1,,9.1,,1.0,,10.6,,0.333,,75.2,,24.5,,34.2,,24.26,,84.0,,217.0,,0.5,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 10:15:00
2025-05-16 10:20:00,119.99035924500056,30.27988581902971,145.23646885631783,0.7,,9.0,,0.9,,10.4,,0.317,,72.3,,24.5,,34.2,,24.46,,84.0,,274.0,,0.2,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 10:20:00
2025-05-16 10:25:00,119.9903309316544,30.279911676131306,145.02955142471885,1.5,,9.9,,0.8,,11.1,,0.317,,72.4,,24.5,,34.2,,24.66,,83.0,,307.0,,0.5,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 10:25:00
2025-05-16 10:30:00,119.9903024194268,30.27993732700302,145.02079009265879,1.1,,10.8,,1.0,,12.3,,0.318,,72.7,,24.5,,34.2,,24.59,,84.0,,292.0,,0.8,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 10:30:00
2025-05-16 10:35:00,119.99027370981938,30.279962770116228,145.21053414679884,0.9,,12.1,,0.9,,13.5,,0.322,,71.5,,24.5,,34.2,,24.34,,84.0,,273.0,,0.8,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 10:35:00
2025-05-16 10:40:00,119.9902448043455,30.27998800395324,145.59121909047263,0.6,,12.5,,0.2,,12.8,,0.321,,72.6,,24.5,,34.2,,24.27,,85.0,,310.0,,0.2,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 10:40:00
2025-05-16 10:45:00,119.99021570453019,30.280013027007378,146.14766821629672,0.5,,11.7,,0.1,,11.8,,0.327,,71.4,,24.5,,34.2,,24.5,,85.0,,283.0,,0.2,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 10:45:00
2025-05-16 10:50:00,119.99018641191003,30.280037837783077,146.85769765360072,0.9,,11.5,,0.5,,12.4,,0.323,,72.8,,24.5,,34.2,,24.44,,84.0,,211.0,,0.3,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 10:50:00
2025-05-16 10:55:00,119.99015692803313,30.280062434795965,147.69300076934763,0.6,,11.1,,1.2,,13.0,,0.321,,72.0,,24.5,,34.2,,24.43,,85.0,,266.0,,0.2,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 10:55:00
2025-05-16 11:00:00,119.99012725445903,30.28008681657297,148.6202766642631,0.4,,11.8,,1.9,,14.8,,0.333,,69.6,,24.5,,34.2,,24.66,,85.0,,295.0,,0.4,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 11:00:00
2025-05-16 11:05:00,119.99009739275857,30.28011098165238,149.60255777460614,0.9,,13.5,,1.9,,16.5,,0.344,,71.5,,18.7,,26.8,,24.5,,85.0,,285.0,,0.7,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 11:05:00
2025-05-16 11:10:00,119.99006734451388,30.280134928583955,150.60068365227417,0.4,,14.4,,1.3,,16.3,,0.352,,73.5,,18.7,,26.8,,24.3,,86.0,,290.0,,0.6,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 11:10:00
2025-05-16 11:15:00,119.99003711131822,30.280158655928993,151.57486216829236,1.3,,14.2,,0.8,,15.4,,0.353,,77.2,,18.7,,26.8,,24.21,,86.0,,290.0,,0.8,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 11:15:00
2025-05-16 11:20:00,119.99000669477597,30.280182162260438,152.48625589942623,0.8,,13.5,,0.8,,14.8,,0.355,,82.5,,18.7,,26.8,,23.99,,87.0,,264.0,,1.2,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 11:20:00
2025-05-16 11:25:00,119.9899760965025,30.280205446162945,153.2985304536837,0.9,,12.9,,0.8,,14.2,,0.358,,82.6,,18.7,,26.8,,23.68,,88.0,,279.0,,1.1,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 11:25:00
2025-05-16 11:30:00,119.9899453181241,30.28022850623298,153.979303007868,0.6,,13.3,,0.3,,13.8,,0.373,,83.6,,18.7,,26.8,,23.46,,89.0,,273.0,,0.9,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-16 11:30:00
